"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"230228_at","SSC5D",0.252553630468227,7.46129994629438,3.80846195860441,0.000166895718932454,0.0675334254675792,0.663611150613876
"221596_s_at","RBM48",-0.198342220689414,9.17884409265528,-3.80491200675274,0.000169204162741766,0.0676093851620423,0.651860323561021
"212642_s_at","HIVEP2",0.209896206133074,9.39358637682576,3.80437077944283,0.000169558748735969,0.0676093851620423,0.650069660586818
"214719_at","SLC46A3",0.272839852443685,9.5075776662033,3.79998113227935,0.000172460686234947,0.0678633736167081,0.635554953482178
"207236_at","ZNF345",-0.248480101339162,7.1071524312771,-3.79775448205913,0.000173950572476137,0.0678633736167081,0.628198177216881
"235876_at","TMEM218",-0.323605378181705,6.43339986202979,-3.79694227809289,0.000174497051225463,0.0678633736167081,0.625515657381579
"221652_s_at","INTS13",-0.212034527109815,10.7399566513821,-3.79507413051118,0.000175760167138856,0.0678633736167081,0.61934757953003
"210358_x_at","GATA2",0.274635901016653,7.62482234431857,3.79412199735634,0.000176407253804393,0.0678633736167081,0.616204974116787
"65591_at","WDR48",-0.163992122282581,9.63498646996115,-3.76619014460979,0.000196422782074543,0.0733202959985657,0.524332053483469
"1563018_at","TBX5",-0.599861437429509,4.22328316311058,-3.76496950843519,0.000197344589266142,0.0733202959985657,0.520331231879761
"238654_at","VSIG10L",0.512988989104904,6.66778756304068,3.76382315995428,0.000198214012242886,0.0733202959985657,0.516574973357861
"212569_at","SMCHD1",-0.223922292706591,10.2560692179612,-3.76247911415876,0.000199237978620272,0.0733202959985657,0.51217224162794
"226518_at","KCTD10",0.164442707739445,10.4201643138301,3.76189618840459,0.000199683633273416,0.0733202959985657,0.510263178598176
"234953_x_at","ZNF19",-0.156709357706242,7.91311744132292,-3.76010770522129,0.000201056831607698,0.0733202959985657,0.504407632788228
"205759_s_at","SULT2B1",0.370769642762564,7.90628179325337,3.75475149240687,0.000205222840978964,0.0733202959985657,0.486886388209005
"210685_s_at","UBE4B",-0.181895648213864,9.08267897729319,-3.75206344482638,0.000207344146965882,0.0733202959985657,0.478101809707862
"206561_s_at","AKR1B10",0.792048997607406,6.65100309775277,3.75046377513249,0.000208616348012355,0.0733202959985657,0.472876782885948
"231243_s_at","BHLHE41",-0.421930367123284,6.60122521580752,-3.74910398081045,0.000209703566103413,0.0733202959985657,0.4684368591554
"207933_at","ZP2",0.577465718643064,3.97181966358906,3.74835705355478,0.00021030304123435,0.0733202959985657,0.465998657870522
"207782_s_at","PSEN1",-0.221569946491142,9.51036173088167,-3.74790666264512,0.000210665300740807,0.0733202959985657,0.464528656492642
"205791_x_at","ZNF230",-0.243248167109131,7.32448807455031,-3.74748442679822,0.000211005449091359,0.0733202959985657,0.463150694580099
"213689_x_at","DIPK1A",0.258940035736005,9.44267933632124,3.74747909565941,0.000211009747106048,0.0733202959985657,0.463133297372146
"1568623_a_at","SLC35E4",0.396435828626499,6.52354508668666,3.74617029595983,0.00021206741662133,0.0733202959985657,0.458862947669717
"217822_at","WBP11",-0.195525907421928,11.4048183659702,-3.73586035510074,0.00022057570407508,0.0753783293901642,0.425271171362412
"201071_x_at","SF3B1",-0.111571588370673,13.3222136187774,-3.73425626122413,0.000221928078466516,0.0753783293901642,0.420052302095615
"233341_s_at","POLR1B",-0.162157286094253,9.1480646324226,-3.73372910527057,0.000222374215894661,0.0753783293901642,0.418337662316805
"229887_at","ALS2CL",0.182573101676102,8.49822024018546,3.73235695851278,0.000223539446815798,0.0753783293901642,0.413875619490194
"200593_s_at","HNRNPU",-0.168170985643725,11.3796406139199,-3.7296797555306,0.000225829530801809,0.0756833728779782,0.405174004397068
"233780_at","RIF1",-0.306288375479403,6.85211463295063,-3.72118856308878,0.00023324013087024,0.0776902965185891,0.377613025988987
"228975_at","SP6",0.388269193828693,7.33922376321857,3.71929930798169,0.000234919848978832,0.0777755550919192,0.371488607817735
"226272_at","RCAN3",-0.24192493580089,10.4365163364905,-3.71727162333536,0.000236735327038026,0.0779044621090739,0.364918595034803
"233109_at","COL12A1",0.515566077138915,9.47236211452858,3.71361750565273,0.000240040460597246,0.0779178090974446,0.353086933018276
"222501_s_at","REPIN1",-0.552468806230507,7.1373616989615,-3.71002961342481,0.000243327971616806,0.0779178090974446,0.341480024621361
"241964_at","ZNF865",0.370021135357792,4.01541408765709,3.70728938222634,0.000245867317271357,0.0779178090974446,0.332622208311667
"213336_at","BAZ1B",-0.467309108562468,4.44891073710544,-3.70716778170204,0.000245980579931682,0.0779178090974446,0.332229272079394
"221994_at","PDLIM5",0.351230749044571,6.55936747597165,3.70607188165065,0.000247003557240654,0.0779178090974446,0.328688544335273
"208931_s_at","ILF3",-0.223172943646482,9.76796510395235,-3.70564226232781,0.00024740568182441,0.0779178090974446,0.327300753937571
"208228_s_at","FGFR2",-0.551657290733669,9.06176894381828,-3.70523049208795,0.000247791678521856,0.0779178090974446,0.325970758779778
"207257_at","EPO",0.68328811824893,4.20853396718451,3.70480964333427,0.000248186771797012,0.0779178090974446,0.324611579813762
"217821_s_at","WBP11",-0.23842349403637,9.74497590991339,-3.70256544367593,0.00025030367040025,0.0780007621335145,0.3173660591553
"202816_s_at","SS18",-0.190526000495401,10.4451444699896,-3.69963701759389,0.000253091572687599,0.0780007621335145,0.307917498914498
"211931_s_at","HNRNPA3P1",-0.144354419579649,12.2165614631147,-3.69852016851936,0.000254162514137067,0.0780007621335145,0.304315784459463
"236725_at","WWC1",0.209671651699765,9.39253051743165,3.69676657487436,0.000255852644804265,0.0780807956856012,0.298662641280943
"227399_at","VGLL3",0.417173668817638,9.18636935748133,3.69396534372664,0.000258574480246299,0.0784139370597186,0.289637254477728
"208860_s_at","ATRX",-0.141521048190887,10.5145200271184,-3.69195035083739,0.000260549202792178,0.0784139370597186,0.283148937671821
"205355_at","ACADSB",-0.49625382096959,8.76570763314865,-3.69094123735929,0.000261543478570543,0.0784139370597186,0.279900786617914
"235052_at","ZNF792",-0.280297047935723,7.23663876539019,-3.68918432712156,0.000263283088033803,0.0784139370597186,0.274247548896462
"227379_at","MBOAT1",-0.349109310464764,9.5863584439114,-3.68834149189672,0.000264121486059791,0.0784139370597186,0.271536416748979
"234488_s_at","GMCL2",-0.204344332306832,8.09996369945782,-3.6862980880427,0.000266164581651849,0.0784568012051606,0.264965785578037
"232563_at","ZNF684",-0.313751426520951,6.71364864878722,-3.68532939488769,0.000267138320320718,0.0784568012051606,0.261852082857375
"225233_at","MSI2",-0.419530322702816,6.95102599671998,-3.67867287816359,0.00027392078737784,0.0797412224204621,0.240476028111639
"232370_at","GATA2-AS1",0.865272803909702,6.29565549662789,3.67664387146419,0.000276020215970478,0.0797412224204621,0.233967302442095
"213630_at","NACAD",0.558668866607131,5.79031655712814,3.67556693682583,0.00027714067325916,0.0797412224204621,0.23051400252068
"234049_at","FAM86B3P",-0.762636221335173,5.37567167893023,-3.67360106596408,0.000279197042084107,0.0797412224204621,0.224212621685173
"226206_at","MAFK",0.168671396432645,10.3819747837469,3.67258063836938,0.000280270099121839,0.0797412224204621,0.220942968425965
"219255_x_at","IL17RB",-0.541416171784862,9.06699123791131,-3.67086803047554,0.000282079766388657,0.0798402663135396,0.215457296721796
"230212_at","SPRY1",0.257925435751162,8.21373725595653,3.66834543906165,0.000284765363651939,0.079924185151215,0.207381416297077
"203545_at","ALG8",0.297929655978942,10.7955852938098,3.66589175462367,0.000287400675280808,0.079924185151215,0.199531003058717
"212719_at","PHLPP1",-0.294725479917457,8.77109940188708,-3.66512524859556,0.000288228613593816,0.079924185151215,0.197079597891295
"203861_s_at","ACTN2",0.567354213989368,3.82793504312453,3.66234025288767,0.000291255748038571,0.0803556956974899,0.188176693188561
"230697_at","BBS5",-0.267428432234035,7.06237471813006,-3.65609847712241,0.000298149220832245,0.0818442084743871,0.168245833998802
"35820_at","GM2A",0.292353259672566,10.3176626671449,3.6504844824183,0.000304480218331152,0.0831642044338793,0.150346119907192
"201963_at","ACSL1",0.344174260151483,11.4818631695013,3.64725867064391,0.000308175010351985,0.0833912928147156,0.140072291139619
"229954_at","CHDH",-0.414030352093326,8.13405454520383,-3.64709399922002,0.000308364749090606,0.0833912928147156,0.139548055006077
"214737_x_at","HNRNPC",-0.0942758788161022,13.0619503660313,-3.64460318167467,0.000311248169079963,0.0835970676308797,0.131621107574382
"1555399_a_at","DUSP16",-0.351583601212276,7.50973930166984,-3.64212385357985,0.00031414345773156,0.0835970676308797,0.123735645128535
"217987_at","ASNSD1",-0.125654953703311,11.0301496359726,-3.64149703391353,0.000314879440865777,0.0835970676308797,0.121742832935259
"206901_at","BRME1",-0.51720674233432,5.9398343656126,-3.64118453821229,0.000315246964540634,0.0835970676308797,0.120749450313363
"220327_at","VGLL3",0.380064852278483,7.56456808093327,3.63920421046169,0.000317585407118809,0.0838103286699476,0.11445606303371
"208664_s_at","TTC3",-0.255881641046175,9.19988514652766,-3.63600818959917,0.000321393820203172,0.0841948764640853,0.104305869301347
"227012_at","SLC25A40",-0.173598728021556,10.1169396368769,-3.63509185814417,0.000322493626442621,0.0841948764640853,0.101397211714606
"224282_s_at","AGPAT3",-0.534708160725702,5.98257523595837,-3.63363600076866,0.000324248266669311,0.0841948764640853,0.0967773483216501
"232217_at","CALHM5",0.284576212432731,7.06737874873375,3.63080350677693,0.000327687818204525,0.0841948764640853,0.0877938662594637
"231849_at","KRT80",0.490117267728792,7.66712304215628,3.63031032056331,0.000328290198745129,0.0841948764640853,0.0862303421040096
"201059_at","CTTN",0.294797857569796,12.0249815809811,3.6274421078876,0.000331814133471255,0.0844775440565662,0.077141241355605
"218338_at","PHC1",-0.191749807638605,9.61257711325137,-3.6267093746019,0.000332720067475981,0.0844775440565662,0.0748203320987644
"238417_at","PGM2L1",0.294293149236417,9.26321542909543,3.6256518248719,0.000334031697076872,0.0844775440565662,0.0714713340881854
"238780_s_at","KCNJ5",0.317768689091866,7.17818719087091,3.62027923150606,0.000340770472056317,0.0857846478203707,0.0544714759741796
"203182_s_at","SRPK2",-0.166642599917818,10.9257167623382,-3.60780449584083,0.000356913331337446,0.0881346825853416,0.0150882216787958
"204472_at","GEM",0.416004481997041,11.2905547452917,3.60744480232253,0.000357389277776949,0.0881346825853416,0.0139545020596143
"242350_s_at","ST8SIA6-AS1",1.12350654686325,7.06014967045615,3.60693776113687,0.000358061207361947,0.0881346825853416,0.0123565326087416
"204049_s_at","PHACTR2",0.219561997144076,10.7035009686851,3.60685372232443,0.000358172689950864,0.0881346825853416,0.0120916993467652
"202654_x_at","MARCHF7",-0.168713827687716,10.594746370665,-3.60209066213279,0.00036454474261341,0.0889522349477446,-0.00290898714454979
"224720_at","MIB1",-0.157234745837773,10.779719189944,-3.60193714890918,0.000364751874133575,0.0889522349477446,-0.00339215636668921
"214461_at","LBP",1.14658480338584,4.90902404079761,3.59574342178396,0.000373201715013236,0.0905580377100264,-0.0228706141515111
"207574_s_at","GADD45B",0.312629651975808,11.2150943352536,3.59469360352043,0.000374652031458179,0.0905580377100264,-0.02616910797882
"242957_at","VWCE",0.534833740868654,5.66043581863107,3.59331444417517,0.000376565374862658,0.0906195450776317,-0.0305010380530231
"1558254_s_at","SRPK2",-0.219628445177268,9.54162639738716,-3.58770266603094,0.000384445766014442,0.0915234216954172,-0.0481118707965731
"224606_at","KLF6",0.240020945463273,12.6448255600113,3.58238117815897,0.000392061309307274,0.0915234216954172,-0.0647883912464859
"206819_at","POM121L9P",0.350381581772384,6.70348696059566,3.5821997799411,0.000392323386140126,0.0915234216954172,-0.0653564580969928
"236310_at","ZNF37BP",-0.436528606986152,6.21830169997476,-3.58110721830802,0.000393905356366676,0.0915234216954172,-0.0687773669949046
"219293_s_at","OLA1",-0.147211629327471,12.5489267770987,-3.57844163869198,0.000397790132207678,0.0915234216954172,-0.0771195185854605
"212168_at","RBM12",-0.119690051802882,11.0050015480782,-3.57747793410726,0.000399203449729581,0.0915234216954172,-0.0801341085720511
"236055_at","DQX1",0.703409389093485,5.20717694584028,3.57532285990728,0.000402381037280275,0.0915234216954172,-0.0868727568782406
